Filename;14C;10C;2C
d7a271f233ba4a40_7700.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_6366.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_5326.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_6364.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_7470.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_6430.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_7578.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_7496.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_6466.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_6446.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_7670.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_7528.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_5322.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_6476.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_6382.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_5242.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_7660.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_6404.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_7522.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_7478.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_6468.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10879.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10965.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11011.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10865.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11031.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11041.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11071.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11167.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10849.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11141.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11015.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10863.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11021.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11033.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10911.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10871.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11013.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11035.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11125.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11149.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11123.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10967.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11115.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11101.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10977.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10917.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10889.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10901.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11079.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10941.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10873.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10883.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11155.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11089.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11173.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11091.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10923.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11005.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11065.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10985.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11095.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11001.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11121.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10925.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11161.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10943.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11147.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11127.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10869.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10991.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10973.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10833.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10989.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10891.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10857.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10837.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10953.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10947.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11003.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11157.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10885.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10845.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11037.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11053.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11153.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11085.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10993.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11097.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10945.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11165.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11163.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11067.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10875.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10919.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10949.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11111.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11105.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10999.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10841.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11139.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10921.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10859.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11027.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10981.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10927.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11039.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10855.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10913.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10959.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11143.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11009.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11073.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11043.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11051.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11169.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10963.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11131.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10847.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11159.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10951.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10903.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10853.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11045.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11083.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11093.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11129.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11151.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10893.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11055.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11007.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10971.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11047.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11077.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10839.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10867.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11099.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11061.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10931.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10909.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10843.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11081.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10975.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10987.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11017.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10983.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11069.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11087.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10895.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10937.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_11025.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10957.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10887.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10915.jpg;Normal clean mucosa;Mucosa;Normal
d7a271f233ba4a40_10997.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13753.jpg;Normal clean mucosa;Mucosa;Normal
0531325b64674948_10182.jpg;Normal clean mucosa;Mucosa;Normal
0531325b64674948_10236.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13747.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13865.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13977.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13849.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13875.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13815.jpg;Normal clean mucosa;Mucosa;Normal
0531325b64674948_10252.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13915.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13927.jpg;Normal clean mucosa;Mucosa;Normal
0531325b64674948_10162.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13951.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13775.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13937.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13913.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13769.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13877.jpg;Normal clean mucosa;Mucosa;Normal
0531325b64674948_10250.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13989.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13853.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13799.jpg;Normal clean mucosa;Mucosa;Normal
0531325b64674948_10150.jpg;Normal clean mucosa;Mucosa;Normal
0531325b64674948_10272.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13907.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13833.jpg;Normal clean mucosa;Mucosa;Normal
0531325b64674948_10268.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13929.jpg;Normal clean mucosa;Mucosa;Normal
0531325b64674948_10318.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13931.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13893.jpg;Normal clean mucosa;Mucosa;Normal
0531325b64674948_10200.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13855.jpg;Normal clean mucosa;Mucosa;Normal
0531325b64674948_10348.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13919.jpg;Normal clean mucosa;Mucosa;Normal
0531325b64674948_10266.jpg;Normal clean mucosa;Mucosa;Normal
0531325b64674948_10264.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13999.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13869.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13987.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13939.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13969.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13903.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14005.jpg;Normal clean mucosa;Mucosa;Normal
0531325b64674948_10220.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13823.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13795.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13941.jpg;Normal clean mucosa;Mucosa;Normal
0531325b64674948_10216.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14003.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13949.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13957.jpg;Normal clean mucosa;Mucosa;Normal
0531325b64674948_10276.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13883.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13781.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13981.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13965.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13765.jpg;Normal clean mucosa;Mucosa;Normal
0531325b64674948_10226.jpg;Normal clean mucosa;Mucosa;Normal
0531325b64674948_10148.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13861.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13851.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13827.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13995.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13791.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13901.jpg;Normal clean mucosa;Mucosa;Normal
0531325b64674948_10290.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13983.jpg;Normal clean mucosa;Mucosa;Normal
0531325b64674948_10180.jpg;Normal clean mucosa;Mucosa;Normal
0531325b64674948_10206.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_13889.jpg;Normal clean mucosa;Mucosa;Normal
0531325b64674948_10146.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14135.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14213.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14147.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14055.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14105.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14049.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14125.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14183.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5308.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14085.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5336.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14185.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14107.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14061.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14197.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14211.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14237.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14117.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14171.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14153.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14149.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14113.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14227.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14017.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14217.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14015.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14093.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14031.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14223.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14081.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5304.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5284.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14095.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5330.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14035.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5306.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14115.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14071.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14231.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14127.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14045.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14189.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14143.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14151.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14131.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14013.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14073.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14059.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14145.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14179.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5316.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5334.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14205.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5340.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14037.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5288.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14219.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5322.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5280.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14139.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14141.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5278.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14241.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14177.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14229.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14087.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5276.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5326.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14057.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5312.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14103.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14041.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14165.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5342.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14169.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14195.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14033.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14069.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5338.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14023.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14155.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5282.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5300.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14091.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14203.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14215.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14089.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5302.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14097.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14173.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14077.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14233.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14109.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14063.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14075.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14101.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14129.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14043.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14239.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5318.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14163.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14175.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14067.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5286.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14011.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14221.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14193.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5324.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14099.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5296.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5344.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14121.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14159.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14191.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14051.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14181.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14047.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14025.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14053.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5290.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14133.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14137.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5270.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14083.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5310.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5346.jpg;Normal clean mucosa;Mucosa;Normal
fb86bc87d3874cd7_5268.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14021.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14201.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14157.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14199.jpg;Normal clean mucosa;Mucosa;Normal
ed02f27ef36f483e_14225.jpg;Normal clean mucosa;Mucosa;Normal
