Nombre_Archivo;14C;10C;2C
af9bd7d0e43741e3_30255.jpg;Ileocecal valve;Anatomical;Normal
af9bd7d0e43741e3_30211.jpg;Ileocecal valve;Anatomical;Normal
af9bd7d0e43741e3_30179.jpg;Ileocecal valve;Anatomical;Normal
af9bd7d0e43741e3_30281.jpg;Ileocecal valve;Anatomical;Normal
af9bd7d0e43741e3_30145.jpg;Ileocecal valve;Anatomical;Normal
48579eec79784294_29773.jpg;Ileocecal valve;Anatomical;Normal
af9bd7d0e43741e3_30201.jpg;Ileocecal valve;Anatomical;Normal
af9bd7d0e43741e3_30251.jpg;Ileocecal valve;Anatomical;Normal
48579eec79784294_29809.jpg;Ileocecal valve;Anatomical;Normal
48579eec79784294_29753.jpg;Ileocecal valve;Anatomical;Normal
af9bd7d0e43741e3_30157.jpg;Ileocecal valve;Anatomical;Normal
af9bd7d0e43741e3_30225.jpg;Ileocecal valve;Anatomical;Normal
48579eec79784294_29787.jpg;Ileocecal valve;Anatomical;Normal
af9bd7d0e43741e3_30177.jpg;Ileocecal valve;Anatomical;Normal
48579eec79784294_29821.jpg;Ileocecal valve;Anatomical;Normal
48579eec79784294_29779.jpg;Ileocecal valve;Anatomical;Normal
48579eec79784294_29811.jpg;Ileocecal valve;Anatomical;Normal
af9bd7d0e43741e3_30215.jpg;Ileocecal valve;Anatomical;Normal
48579eec79784294_29791.jpg;Ileocecal valve;Anatomical;Normal
af9bd7d0e43741e3_30271.jpg;Ileocecal valve;Anatomical;Normal
af9bd7d0e43741e3_30187.jpg;Ileocecal valve;Anatomical;Normal
af9bd7d0e43741e3_30269.jpg;Ileocecal valve;Anatomical;Normal
48579eec79784294_29769.jpg;Ileocecal valve;Anatomical;Normal
af9bd7d0e43741e3_30219.jpg;Ileocecal valve;Anatomical;Normal
48579eec79784294_29759.jpg;Ileocecal valve;Anatomical;Normal
48579eec79784294_29795.jpg;Ileocecal valve;Anatomical;Normal
af9bd7d0e43741e3_30199.jpg;Ileocecal valve;Anatomical;Normal
af9bd7d0e43741e3_30223.jpg;Ileocecal valve;Anatomical;Normal
48579eec79784294_29745.jpg;Ileocecal valve;Anatomical;Normal
48579eec79784294_29819.jpg;Ileocecal valve;Anatomical;Normal
af9bd7d0e43741e3_30171.jpg;Ileocecal valve;Anatomical;Normal
af9bd7d0e43741e3_30257.jpg;Ileocecal valve;Anatomical;Normal
af9bd7d0e43741e3_30265.jpg;Ileocecal valve;Anatomical;Normal
af9bd7d0e43741e3_30205.jpg;Ileocecal valve;Anatomical;Normal
d7a271f233ba4a40_29914.jpg;Ileocecal valve;Anatomical;Normal
d7a271f233ba4a40_29890.jpg;Ileocecal valve;Anatomical;Normal
d7a271f233ba4a40_29906.jpg;Ileocecal valve;Anatomical;Normal
d7a271f233ba4a40_29882.jpg;Ileocecal valve;Anatomical;Normal
d7a271f233ba4a40_29880.jpg;Ileocecal valve;Anatomical;Normal
d7a271f233ba4a40_29896.jpg;Ileocecal valve;Anatomical;Normal
d7a271f233ba4a40_29910.jpg;Ileocecal valve;Anatomical;Normal
d7a271f233ba4a40_29902.jpg;Ileocecal valve;Anatomical;Normal
d7a271f233ba4a40_29884.jpg;Ileocecal valve;Anatomical;Normal
d7a271f233ba4a40_29888.jpg;Ileocecal valve;Anatomical;Normal
d7a271f233ba4a40_29912.jpg;Ileocecal valve;Anatomical;Normal
d7a271f233ba4a40_29900.jpg;Ileocecal valve;Anatomical;Normal
d7a271f233ba4a40_29878.jpg;Ileocecal valve;Anatomical;Normal
d7a271f233ba4a40_29886.jpg;Ileocecal valve;Anatomical;Normal
d7a271f233ba4a40_29904.jpg;Ileocecal valve;Anatomical;Normal
d7a271f233ba4a40_29894.jpg;Ileocecal valve;Anatomical;Normal
d7a271f233ba4a40_29892.jpg;Ileocecal valve;Anatomical;Normal
d7a271f233ba4a40_29908.jpg;Ileocecal valve;Anatomical;Normal
d7a271f233ba4a40_29898.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28546.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28516.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28514.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28504.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28486.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28524.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28550.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28468.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28542.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28534.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28492.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28538.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28496.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28466.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28508.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28540.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28512.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28502.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28506.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28548.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28494.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28500.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28482.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28476.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28518.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28478.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28544.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28472.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28490.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28470.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28522.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28530.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28488.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28464.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28498.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28484.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28536.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28510.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28520.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28526.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28474.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28528.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28480.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28532.jpg;Ileocecal valve;Anatomical;Normal
4aebc5cb2d4847aa_28552.jpg;Ileocecal valve;Anatomical;Normal
3ada4222967f421d_40523.jpg;Ileocecal valve;Anatomical;Normal
3ada4222967f421d_40525.jpg;Ileocecal valve;Anatomical;Normal
3ada4222967f421d_40527.jpg;Ileocecal valve;Anatomical;Normal
3c8d5f0b90d7475d_45031.jpg;Ileocecal valve;Anatomical;Normal
3c8d5f0b90d7475d_45029.jpg;Ileocecal valve;Anatomical;Normal
3c8d5f0b90d7475d_45027.jpg;Ileocecal valve;Anatomical;Normal
3c8d5f0b90d7475d_45025.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48502.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48564.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48608.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48662.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48674.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48514.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48636.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48494.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48690.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48588.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48556.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48640.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48500.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48696.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48534.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48626.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48480.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48540.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48492.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48548.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48616.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48466.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48682.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48634.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48484.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48508.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48584.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48472.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48552.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48474.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48598.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48694.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48542.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48688.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48652.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48510.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48614.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48476.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48478.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48594.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48604.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48596.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48606.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48462.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48522.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48684.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48686.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48698.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48632.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48586.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48532.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48642.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48650.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48578.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48470.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48482.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48646.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48590.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48530.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48496.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48524.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48536.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48644.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48550.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48620.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48526.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48664.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48582.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48512.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48528.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48560.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48568.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48544.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48538.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48576.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48504.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48618.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48488.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48486.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48666.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48678.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48516.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48610.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48648.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48546.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48612.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48562.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48630.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48656.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48680.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48580.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48676.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48660.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48622.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48572.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48570.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48506.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48554.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48658.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48628.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48592.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48600.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48498.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48654.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48638.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48520.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48602.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48490.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48692.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48672.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48468.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48670.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48574.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48464.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48668.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48566.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48700.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48558.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48518.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48624.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48828.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48764.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48864.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48810.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48716.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48834.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48714.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48840.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48708.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48798.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48824.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48820.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48854.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48832.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48872.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48794.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48712.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48806.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48784.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48734.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48816.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48856.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48850.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48746.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48754.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48702.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48738.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48846.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48848.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48844.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48742.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48814.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48766.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48870.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48726.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48760.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48728.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48722.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48750.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48862.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48808.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48752.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48720.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48704.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48804.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48710.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48802.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48852.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48788.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48830.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48822.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48796.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48780.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48868.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48776.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48838.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48748.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48782.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48790.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48736.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48818.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48756.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48744.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48786.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48732.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48836.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48792.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48842.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48772.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48770.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48718.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48758.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48706.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48730.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48860.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48812.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48724.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48778.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48866.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48768.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48826.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48774.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48740.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48858.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48762.jpg;Ileocecal valve;Anatomical;Normal
04a78ef00c5245e0_48800.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84306.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84088.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84076.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84252.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84150.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84218.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84108.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84184.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84326.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84154.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84314.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84130.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84144.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84302.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84238.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84118.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84096.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84256.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84080.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84338.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84202.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84110.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84178.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84194.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84334.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84160.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84250.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84300.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84318.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84236.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84268.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84208.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84278.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84222.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84086.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84296.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84242.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84282.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84270.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84126.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84114.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84308.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84276.jpg;Ileocecal valve;Anatomical;Normal
dc221ccc65d34010_84330.jpg;Ileocecal valve;Anatomical;Normal
fe5d372e43f94f68_25950.jpg;Ileocecal valve;Anatomical;Normal
dac1e27f7e4d4ef5_29190.jpg;Ileocecal valve;Anatomical;Normal
dac1e27f7e4d4ef5_29176.jpg;Ileocecal valve;Anatomical;Normal
fe5d372e43f94f68_25952.jpg;Ileocecal valve;Anatomical;Normal
dac1e27f7e4d4ef5_29184.jpg;Ileocecal valve;Anatomical;Normal
dac1e27f7e4d4ef5_29170.jpg;Ileocecal valve;Anatomical;Normal
dac1e27f7e4d4ef5_29178.jpg;Ileocecal valve;Anatomical;Normal
dac1e27f7e4d4ef5_29182.jpg;Ileocecal valve;Anatomical;Normal
dac1e27f7e4d4ef5_29186.jpg;Ileocecal valve;Anatomical;Normal
fe5d372e43f94f68_25944.jpg;Ileocecal valve;Anatomical;Normal
dac1e27f7e4d4ef5_29180.jpg;Ileocecal valve;Anatomical;Normal
